age,workclass,marital-status,relationship,race,sex,hours-per-week,income,region,nivel_educativo,perfil_ocupacional,cat_capital-gain,cat_capital-loss,log_capital_gain,log_capital_loss
28,Private,Married-civ-spouse,Husband,White,Male,42,<=50K,EEUU,Secundaria_Completa,Operativo_Manual,Nivel_3,Nivel_4,0.0,0.0
46,State-gov,Divorced,Not-in-family,White,Female,38,<=50K,EEUU,Secundaria_Completa,Administrativo_Especializado,Nivel_3,Nivel_4,0.0,0.0
30,Private,Married-civ-spouse,Husband,White,Male,50,>50K,EEUU,Universitaria,Administrativo_Especializado,Nivel_3,Nivel_5,0.0,7.522400231387125
50,Private,Married-spouse-absent,Not-in-family,White,Female,20,<=50K,Europa,Universitaria,Administrativo_Especializado,Nivel_3,Nivel_4,0.0,0.0
69,Self-emp-not-inc,Married-civ-spouse,Husband,White,Male,20,<=50K,EEUU,Secundaria_Completa,Administrativo_Especializado,Nivel_3,Nivel_4,0.0,0.0
63,,Married-civ-spouse,Husband,White,Male,40,<=50K,EEUU,Secundaria_Completa,,Nivel_3,Nivel_4,0.0,0.0
33,Private,Divorced,Unmarried,White,Female,40,<=50K,EEUU,Tecnica_o_Universitaria_Incompleta,Administrativo_Especializado,Nivel_3,Nivel_4,0.0,0.0
22,Private,Married-civ-spouse,Wife,White,Female,40,<=50K,EEUU,Secundaria_Completa,Administrativo_Especializado,Nivel_3,Nivel_4,0.0,0.0
39,Federal-gov,Married-civ-spouse,Husband,White,Male,40,>50K,EEUU,Tecnica_o_Universitaria_Incompleta,Administrativo_Especializado,Nivel_3,Nivel_4,0.0,0.0
39,Private,Divorced,Not-in-family,White,Female,25,<=50K,EEUU,Tecnica_o_Universitaria_Incompleta,Operativo_Manual,Nivel_3,Nivel_4,0.0,0.0
29,Self-emp-not-inc,Separated,Unmarried,White,Female,50,<=50K,EEUU,Tecnica_o_Universitaria_Incompleta,Administrativo_Especializado,Nivel_3,Nivel_4,0.0,0.0
65,,Married-civ-spouse,Husband,White,Male,20,<=50K,Latinoamerica,Secundaria_Completa,,Nivel_3,Nivel_4,0.0,0.0
23,Private,Never-married,Other-relative,White,Male,35,<=50K,Latinoamerica,Basica_Incompleta,Operativo_Manual,Nivel_3,Nivel_4,0.0,0.0
25,Private,Never-married,Unmarried,White,Female,40,<=50K,Latinoamerica,Basica_Incompleta,Administrativo_Especializado,Nivel_3,Nivel_4,0.0,0.0
61,Private,Married-civ-spouse,Husband,White,Male,27,<=50K,EEUU,Basica_Incompleta,Operativo_Manual,Nivel_3,Nivel_4,0.0,0.0
50,Private,Married-civ-spouse,Husband,White,Male,50,>50K,EEUU,Tecnica_o_Universitaria_Incompleta,Administrativo_Especializado,Nivel_3,Nivel_4,0.0,0.0
61,Private,Married-civ-spouse,Husband,White,Male,50,>50K,EEUU,Maestría,Administrativo_Especializado,Nivel_3,Nivel_3,0.0,7.717351272185329
54,Self-emp-inc,Divorced,Not-in-family,White,Male,70,>50K,EEUU,Universitaria,Administrativo_Especializado,Nivel_6,Nivel_4,11.512925464970229,0.0
41,Local-gov,Married-civ-spouse,Husband,White,Male,50,<=50K,EEUU,Maestría,Administrativo_Especializado,Nivel_3,Nivel_4,0.0,0.0
38,Private,Never-married,Not-in-family,White,Female,40,<=50K,EEUU,Tecnica_o_Universitaria_Incompleta,Administrativo_Especializado,Nivel_3,Nivel_4,0.0,0.0
38,Private,Married-civ-spouse,Husband,White,Male,60,>50K,EEUU,Secundaria_Completa,Operativo_Manual,Nivel_3,Nivel_4,0.0,0.0
24,Self-emp-inc,Married-civ-spouse,Husband,White,Male,45,<=50K,EEUU,Universitaria,Administrativo_Especializado,Nivel_3,Nivel_4,0.0,0.0
23,Private,Never-married,Unmarried,White,Male,40,<=50K,EEUU,Secundaria_Completa,Operativo_Manual,Nivel_3,Nivel_4,0.0,0.0
67,,Divorced,Not-in-family,White,Male,40,<=50K,EEUU,Basica_Incompleta,,Nivel_3,Nivel_4,0.0,0.0
49,Private,Married-civ-spouse,Wife,White,Female,40,>50K,Norteamerica_Otros,Tecnica_o_Universitaria_Incompleta,Administrativo_Especializado,Nivel_8,Nivel_4,8.552367266423891,0.0
40,Private,Married-civ-spouse,Husband,White,Male,40,<=50K,EEUU,Secundaria_Completa,Operativo_Manual,Nivel_3,Nivel_4,0.0,0.0
36,Private,Divorced,Not-in-family,White,Female,40,<=50K,EEUU,Secundaria_Completa,Administrativo_Especializado,Nivel_3,Nivel_4,0.0,0.0
49,Local-gov,Separated,Not-in-family,White,Male,40,<=50K,EEUU,Secundaria_Completa,Servicios,Nivel_3,Nivel_4,0.0,0.0
43,Private,Married-spouse-absent,Unmarried,White,Female,25,<=50K,,Basica_Incompleta,Administrativo_Especializado,Nivel_3,Nivel_4,0.0,0.0
34,Private,Separated,Unmarried,Black,Female,40,<=50K,EEUU,Tecnica_o_Universitaria_Incompleta,Administrativo_Especializado,Nivel_3,Nivel_4,0.0,0.0
38,Private,Divorced,Not-in-family,White,Male,40,<=50K,EEUU,Secundaria_Completa,Operativo_Manual,Nivel_3,Nivel_4,7.684783943522785,0.0
35,Private,Married-civ-spouse,Wife,White,Female,45,<=50K,EEUU,Secundaria_Completa,Administrativo_Especializado,Nivel_3,Nivel_4,0.0,0.0
28,Private,Never-married,Own-child,White,Male,40,<=50K,EEUU,Tecnica_o_Universitaria_Incompleta,Administrativo_Especializado,Nivel_3,Nivel_4,0.0,0.0
36,Private,Married-civ-spouse,Husband,White,Male,40,>50K,EEUU,Secundaria_Completa,Operativo_Manual,Nivel_5,Nivel_4,8.386400901166214,0.0
33,Private,Married-civ-spouse,Husband,White,Male,40,<=50K,EEUU,Secundaria_Completa,Operativo_Manual,Nivel_3,Nivel_4,0.0,0.0
46,Local-gov,Married-civ-spouse,Wife,White,Female,40,>50K,EEUU,Universitaria,Administrativo_Especializado,Nivel_3,Nivel_4,0.0,0.0
51,Private,Divorced,Unmarried,White,Female,45,<=50K,EEUU,Secundaria_Completa,Administrativo_Especializado,Nivel_3,Nivel_4,0.0,0.0
26,Local-gov,Never-married,Not-in-family,White,Female,40,<=50K,EEUU,Maestría,Administrativo_Especializado,Nivel_3,Nivel_4,0.0,0.0
27,Self-emp-not-inc,Married-civ-spouse,Own-child,White,Male,40,<=50K,EEUU,Secundaria_Completa,Operativo_Manual,Nivel_3,Nivel_4,0.0,0.0
26,Private,Never-married,Not-in-family,White,Male,48,<=50K,EEUU,Maestría,Administrativo_Especializado,Nivel_3,Nivel_4,0.0,0.0
59,,Married-civ-spouse,Husband,Black,Male,50,>50K,EEUU,Maestría,,Nivel_7,Nivel_4,8.895492631451633,0.0
38,Private,Divorced,Unmarried,White,Female,40,<=50K,EEUU,Secundaria_Completa,Administrativo_Especializado,Nivel_3,Nivel_4,0.0,0.0
64,Private,Married-civ-spouse,Husband,White,Male,40,<=50K,EEUU,Basica_Incompleta,Operativo_Manual,Nivel_3,Nivel_4,0.0,0.0
35,Private,Separated,Unmarried,White,Female,45,>50K,EEUU,Tecnica_o_Universitaria_Incompleta,Administrativo_Especializado,Nivel_3,Nivel_4,0.0,0.0
27,Federal-gov,Never-married,Own-child,White,Male,40,<=50K,EEUU,Tecnica_o_Universitaria_Incompleta,Operativo_Manual,Nivel_3,Nivel_4,0.0,0.0
24,Private,Married-civ-spouse,Husband,White,Male,65,<=50K,EEUU,Secundaria_Completa,Operativo_Manual,Nivel_3,Nivel_4,0.0,0.0
38,Private,Married-civ-spouse,Husband,White,Male,78,<=50K,EEUU,Basica_Incompleta,Operativo_Manual,Nivel_1,Nivel_4,8.238008249218403,0.0
32,Private,Married-civ-spouse,Husband,White,Male,40,<=50K,Latinoamerica,Secundaria_Completa,Operativo_Manual,Nivel_3,Nivel_4,0.0,0.0
37,Local-gov,Divorced,Unmarried,White,Male,60,>50K,EEUU,Tecnica_o_Universitaria_Incompleta,Servicios,Nivel_3,Nivel_4,0.0,0.0
37,Private,Married-civ-spouse,Husband,White,Male,40,>50K,EEUU,Secundaria_Completa,Operativo_Manual,Nivel_3,Nivel_4,0.0,0.0
28,Private,Married-civ-spouse,Husband,White,Male,40,>50K,EEUU,Secundaria_Completa,Administrativo_Especializado,Nivel_3,Nivel_4,0.0,0.0
35,State-gov,Never-married,Not-in-family,White,Male,55,<=50K,EEUU,Doctorado,Administrativo_Especializado,Nivel_3,Nivel_4,0.0,0.0
37,Private,Never-married,Own-child,White,Male,40,<=50K,EEUU,Secundaria_Completa,Operativo_Manual,Nivel_3,Nivel_4,0.0,0.0
47,Self-emp-not-inc,Divorced,Not-in-family,White,Female,40,<=50K,EEUU,Universitaria,Servicios,Nivel_3,Nivel_4,0.0,0.0
20,Private,Never-married,Not-in-family,White,Female,50,<=50K,EEUU,Tecnica_o_Universitaria_Incompleta,Administrativo_Especializado,Nivel_3,Nivel_4,0.0,0.0
31,Self-emp-not-inc,Divorced,Not-in-family,White,Male,60,<=50K,EEUU,Maestría,Administrativo_Especializado,Nivel_3,Nivel_1,0.0,7.372118028337787
18,Private,Never-married,Own-child,White,Male,30,<=50K,EEUU,Basica_Incompleta,Operativo_Manual,Nivel_3,Nivel_4,0.0,0.0
23,Private,Never-married,Own-child,White,Female,20,<=50K,EEUU,Basica_Incompleta,Administrativo_Especializado,Nivel_3,Nivel_4,0.0,0.0
53,Private,Married-civ-spouse,Husband,White,Male,40,<=50K,Latinoamerica,Secundaria_Completa,Servicios,Nivel_3,Nivel_4,0.0,0.0
36,Private,Married-civ-spouse,Husband,White,Male,40,>50K,EEUU,Secundaria_Completa,Operativo_Manual,Nivel_3,Nivel_4,0.0,0.0
75,Private,Widowed,Not-in-family,White,Female,25,<=50K,EEUU,Secundaria_Completa,Administrativo_Especializado,Nivel_3,Nivel_4,0.0,0.0
54,Self-emp-not-inc,Married-civ-spouse,Husband,White,Male,56,<=50K,EEUU,Secundaria_Completa,Operativo_Manual,Nivel_3,Nivel_4,0.0,0.0
25,Private,Never-married,Own-child,White,Male,40,<=50K,EEUU,Tecnica_o_Universitaria_Incompleta,Operativo_Manual,Nivel_3,Nivel_4,0.0,0.0
47,Self-emp-not-inc,Divorced,Not-in-family,White,Female,48,<=50K,Europa,Secundaria_Completa,Servicios,Nivel_3,Nivel_4,0.0,0.0
52,Private,Married-civ-spouse,Wife,White,Female,40,>50K,EEUU,Secundaria_Completa,Administrativo_Especializado,Nivel_3,Nivel_4,0.0,0.0
38,Local-gov,Never-married,Not-in-family,White,Male,50,<=50K,EEUU,Escuela profesional,Administrativo_Especializado,Nivel_3,Nivel_4,0.0,0.0
45,Self-emp-not-inc,Married-civ-spouse,Husband,White,Male,60,>50K,EEUU,Escuela profesional,Administrativo_Especializado,Nivel_6,Nivel_4,11.512925464970229,0.0
28,Private,Married-civ-spouse,Wife,White,Female,20,<=50K,EEUU,Universitaria,Administrativo_Especializado,Nivel_2,Nivel_4,8.519989278718239,0.0
19,Private,Never-married,Not-in-family,Black,Male,20,<=50K,EEUU,Secundaria_Completa,Operativo_Manual,Nivel_3,Nivel_4,0.0,0.0
41,Private,Married-civ-spouse,Husband,White,Male,46,>50K,EEUU,Escuela profesional,Administrativo_Especializado,Nivel_3,Nivel_4,0.0,0.0
18,Private,Never-married,Own-child,White,Female,16,<=50K,EEUU,Basica_Incompleta,Servicios,Nivel_3,Nivel_4,0.0,0.0
42,Private,Married-civ-spouse,Husband,White,Male,40,<=50K,EEUU,Secundaria_Completa,Operativo_Manual,Nivel_3,Nivel_4,0.0,0.0
30,Private,Never-married,Own-child,White,Male,40,<=50K,EEUU,Secundaria_Completa,Operativo_Manual,Nivel_3,Nivel_4,0.0,0.0
48,Private,Married-civ-spouse,Husband,White,Male,40,>50K,EEUU,Secundaria_Completa,Operativo_Manual,Nivel_3,Nivel_4,0.0,0.0
51,Private,Married-civ-spouse,Husband,White,Male,40,>50K,EEUU,Secundaria_Completa,Operativo_Manual,Nivel_3,Nivel_4,0.0,0.0
45,Private,Divorced,Unmarried,White,Female,30,<=50K,EEUU,Secundaria_Completa,Administrativo_Especializado,Nivel_3,Nivel_4,0.0,0.0
24,Private,Never-married,Own-child,White,Female,40,<=50K,EEUU,Maestría,Administrativo_Especializado,Nivel_3,Nivel_4,0.0,0.0
65,Private,Married-civ-spouse,Husband,White,Male,40,>50K,EEUU,Secundaria_Completa,Operativo_Manual,Nivel_3,Nivel_3,0.0,7.717351272185329
61,Private,Married-civ-spouse,Husband,White,Male,60,<=50K,EEUU,Secundaria_Completa,Operativo_Manual,Nivel_3,Nivel_4,0.0,0.0
21,Private,Never-married,Not-in-family,White,Male,40,<=50K,EEUU,Tecnica_o_Universitaria_Incompleta,Operativo_Manual,Nivel_3,Nivel_4,0.0,0.0
41,Self-emp-not-inc,Married-civ-spouse,Husband,White,Male,30,<=50K,EEUU,Tecnica_o_Universitaria_Incompleta,Operativo_Manual,Nivel_3,Nivel_4,0.0,0.0
35,Local-gov,Never-married,Not-in-family,White,Female,45,<=50K,EEUU,Universitaria,Administrativo_Especializado,Nivel_3,Nivel_5,0.0,7.537430036586509
49,Private,Married-spouse-absent,Unmarried,Black,Male,40,<=50K,EEUU,Secundaria_Completa,Operativo_Manual,Nivel_3,Nivel_4,0.0,0.0
19,,Never-married,Own-child,Black,Female,15,<=50K,EEUU,Tecnica_o_Universitaria_Incompleta,,Nivel_3,Nivel_4,0.0,0.0
26,Private,Never-married,Unmarried,White,Female,20,<=50K,EEUU,Secundaria_Completa,Servicios,Nivel_3,Nivel_4,0.0,0.0
22,Local-gov,Never-married,Own-child,Black,Female,20,<=50K,EEUU,Secundaria_Completa,Operativo_Manual,Nivel_3,Nivel_4,0.0,0.0
49,Private,Married-civ-spouse,Husband,Black,Male,48,>50K,EEUU,Secundaria_Completa,Operativo_Manual,Nivel_3,Nivel_4,0.0,0.0
36,Private,Married-civ-spouse,Husband,White,Male,40,<=50K,EEUU,Tecnica_o_Universitaria_Incompleta,Administrativo_Especializado,Nivel_3,Nivel_4,0.0,0.0
18,Self-emp-not-inc,Never-married,Own-child,White,Female,40,<=50K,EEUU,Tecnica_o_Universitaria_Incompleta,Administrativo_Especializado,Nivel_3,Nivel_4,0.0,0.0
17,Private,Never-married,Own-child,White,Male,20,<=50K,EEUU,Basica_Incompleta,Servicios,Nivel_3,Nivel_4,6.962243464266207,0.0
32,State-gov,Never-married,Own-child,White,Male,20,<=50K,EEUU,Tecnica_o_Universitaria_Incompleta,Operativo_Manual,Nivel_3,Nivel_4,0.0,0.0
43,Private,Married-civ-spouse,Husband,White,Male,44,>50K,EEUU,Secundaria_Completa,Operativo_Manual,Nivel_3,Nivel_4,0.0,0.0
29,Private,Divorced,Not-in-family,White,Male,40,<=50K,EEUU,Secundaria_Completa,Operativo_Manual,Nivel_3,Nivel_4,0.0,0.0
46,Private,Married-civ-spouse,Husband,White,Male,50,>50K,EEUU,Maestría,Administrativo_Especializado,Nivel_7,Nivel_4,9.617470759403409,0.0
65,,Married-civ-spouse,Husband,White,Male,10,<=50K,EEUU,Basica_Incompleta,,Nivel_3,Nivel_4,0.0,0.0
31,Private,Married-civ-spouse,Husband,Amer-Indian-Eskimo,Male,40,<=50K,EEUU,Secundaria_Completa,Administrativo_Especializado,Nivel_3,Nivel_4,0.0,0.0
24,Private,Never-married,Not-in-family,White,Female,40,<=50K,EEUU,Secundaria_Completa,Operativo_Manual,Nivel_3,Nivel_4,0.0,0.0
32,Private,Never-married,Own-child,White,Female,38,<=50K,EEUU,Secundaria_Completa,Administrativo_Especializado,Nivel_3,Nivel_4,0.0,0.0
25,Private,Never-married,Not-in-family,White,Male,40,<=50K,EEUU,Secundaria_Completa,Operativo_Manual,Nivel_3,Nivel_4,0.0,0.0
28,Private,Never-married,Not-in-family,Black,Male,40,<=50K,EEUU,Secundaria_Completa,Operativo_Manual,Nivel_3,Nivel_4,0.0,0.0
51,Private,Divorced,Unmarried,Other,Male,35,>50K,Latinoamerica,Maestría,Administrativo_Especializado,Nivel_2,Nivel_4,8.473868066677865,0.0
28,Private,Married-civ-spouse,Husband,White,Male,43,<=50K,EEUU,Tecnica_o_Universitaria_Incompleta,Administrativo_Especializado,Nivel_3,Nivel_4,0.0,0.0
33,Private,Never-married,Not-in-family,White,Male,32,<=50K,EEUU,Secundaria_Completa,Administrativo_Especializado,Nivel_3,Nivel_4,0.0,0.0
46,Private,Married-civ-spouse,Husband,White,Male,50,>50K,EEUU,Tecnica_o_Universitaria_Incompleta,Administrativo_Especializado,Nivel_3,Nivel_7,0.0,7.589841512182657
70,,Married-civ-spouse,Husband,White,Male,8,<=50K,EEUU,Basica_Incompleta,,Nivel_3,Nivel_4,0.0,0.0
45,Self-emp-not-inc,Married-civ-spouse,Husband,White,Male,50,<=50K,EEUU,Universitaria,Administrativo_Especializado,Nivel_3,Nivel_4,0.0,0.0
28,Private,Never-married,Not-in-family,White,Male,44,<=50K,EEUU,Tecnica_o_Universitaria_Incompleta,Administrativo_Especializado,Nivel_3,Nivel_4,0.0,0.0
75,,Widowed,Not-in-family,White,Female,14,<=50K,EEUU,Secundaria_Completa,,Nivel_3,Nivel_4,7.994632311431825,0.0
41,Private,Married-spouse-absent,Unmarried,White,Female,40,<=50K,EEUU,Secundaria_Completa,Administrativo_Especializado,Nivel_3,Nivel_4,0.0,0.0
48,Private,Married-civ-spouse,Husband,White,Male,40,>50K,EEUU,Tecnica_o_Universitaria_Incompleta,Operativo_Manual,Nivel_3,Nivel_4,0.0,0.0
31,Private,Married-civ-spouse,Wife,White,Female,35,<=50K,EEUU,Secundaria_Completa,Administrativo_Especializado,Nivel_3,Nivel_4,0.0,0.0
17,Private,Never-married,Own-child,White,Male,40,<=50K,EEUU,Basica_Incompleta,Servicios,Nivel_3,Nivel_4,0.0,0.0
64,,Divorced,Not-in-family,White,Female,20,<=50K,EEUU,Secundaria_Completa,,Nivel_3,Nivel_4,0.0,0.0
37,Private,Married-civ-spouse,Husband,White,Male,50,>50K,EEUU,Tecnica_o_Universitaria_Incompleta,Administrativo_Especializado,Nivel_3,Nivel_4,0.0,0.0
51,Local-gov,Widowed,Unmarried,White,Female,40,<=50K,EEUU,Tecnica_o_Universitaria_Incompleta,Servicios,Nivel_3,Nivel_4,0.0,0.0
51,Private,Married-civ-spouse,Husband,White,Male,40,<=50K,EEUU,Maestría,Administrativo_Especializado,Nivel_3,Nivel_1,0.0,7.462214939768189
57,Local-gov,Married-civ-spouse,Husband,Black,Male,40,>50K,EEUU,Maestría,Administrativo_Especializado,Nivel_3,Nivel_4,0.0,0.0
29,Private,Never-married,Own-child,White,Female,40,<=50K,EEUU,Tecnica_o_Universitaria_Incompleta,Administrativo_Especializado,Nivel_3,Nivel_4,0.0,0.0
28,Private,Never-married,Other-relative,White,Male,20,<=50K,EEUU,Secundaria_Completa,Operativo_Manual,Nivel_3,Nivel_4,0.0,0.0
26,State-gov,Married-civ-spouse,Husband,White,Male,7,<=50K,EEUU,Universitaria,Administrativo_Especializado,Nivel_1,Nivel_4,8.279697133877628,0.0
33,Private,Married-civ-spouse,Husband,White,Male,45,<=50K,EEUU,Maestría,Administrativo_Especializado,Nivel_3,Nivel_4,0.0,0.0
42,Private,Divorced,Unmarried,White,Female,38,<=50K,EEUU,Universitaria,Administrativo_Especializado,Nivel_3,Nivel_4,0.0,0.0
30,Private,Married-civ-spouse,Husband,White,Male,50,>50K,EEUU,Universitaria,Administrativo_Especializado,Nivel_3,Nivel_7,0.0,7.589841512182657
45,Private,Married-civ-spouse,Husband,Asian-Pac-Islander,Male,45,<=50K,EEUU,Tecnica_o_Universitaria_Incompleta,Operativo_Manual,Nivel_3,Nivel_4,0.0,0.0
20,Private,Married-civ-spouse,Husband,White,Male,28,<=50K,EEUU,Secundaria_Completa,Servicios,Nivel_3,Nivel_4,0.0,0.0
36,Private,Married-civ-spouse,Husband,White,Male,40,<=50K,EEUU,Secundaria_Completa,Operativo_Manual,Nivel_3,Nivel_4,0.0,0.0
64,State-gov,Married-civ-spouse,Husband,White,Male,40,>50K,EEUU,Universitaria,Administrativo_Especializado,Nivel_8,Nivel_4,8.552367266423891,0.0
29,Private,Married-civ-spouse,Husband,White,Male,48,>50K,EEUU,Secundaria_Completa,Administrativo_Especializado,Nivel_3,Nivel_4,0.0,0.0
18,Private,Married-civ-spouse,Wife,Other,Female,20,<=50K,EEUU,Basica_Incompleta,Administrativo_Especializado,Nivel_3,Nivel_4,0.0,0.0
45,Private,Never-married,Not-in-family,White,Male,60,<=50K,EEUU,Secundaria_Completa,Operativo_Manual,Nivel_3,Nivel_4,0.0,0.0
31,Private,Married-civ-spouse,Husband,White,Male,30,<=50K,EEUU,Secundaria_Completa,Operativo_Manual,Nivel_3,Nivel_4,0.0,0.0
66,Self-emp-not-inc,Married-civ-spouse,Husband,White,Male,25,<=50K,EEUU,Basica_Incompleta,Operativo_Manual,Nivel_3,Nivel_4,0.0,0.0
49,Private,Divorced,Not-in-family,White,Female,40,<=50K,EEUU,Secundaria_Completa,Administrativo_Especializado,Nivel_3,Nivel_4,0.0,0.0
45,Private,Married-civ-spouse,Husband,White,Male,40,<=50K,EEUU,Tecnica_o_Universitaria_Incompleta,Operativo_Manual,Nivel_3,Nivel_4,0.0,0.0
22,Private,Never-married,Unmarried,White,Female,20,<=50K,EEUU,Tecnica_o_Universitaria_Incompleta,Servicios,Nivel_3,Nivel_4,0.0,0.0
29,,Never-married,Own-child,White,Male,20,<=50K,EEUU,Secundaria_Completa,,Nivel_3,Nivel_4,0.0,0.0
20,,Never-married,Own-child,White,Male,2,<=50K,EEUU,Secundaria_Completa,,Nivel_3,Nivel_4,0.0,0.0
22,Private,Never-married,Not-in-family,White,Male,48,<=50K,EEUU,Secundaria_Completa,Operativo_Manual,Nivel_3,Nivel_4,0.0,0.0
21,,Never-married,Own-child,White,Female,40,<=50K,EEUU,Tecnica_o_Universitaria_Incompleta,,Nivel_3,Nivel_4,0.0,0.0
46,Private,Divorced,Not-in-family,White,Female,40,<=50K,EEUU,Secundaria_Completa,Administrativo_Especializado,Nivel_3,Nivel_4,0.0,0.0
62,Private,Married-civ-spouse,Wife,White,Female,40,<=50K,EEUU,Tecnica_o_Universitaria_Incompleta,Administrativo_Especializado,Nivel_3,Nivel_4,0.0,0.0
41,State-gov,Married-civ-spouse,Wife,Black,Female,40,<=50K,EEUU,Maestría,Administrativo_Especializado,Nivel_3,Nivel_4,0.0,0.0
46,Self-emp-not-inc,Married-civ-spouse,Husband,White,Male,40,<=50K,Europa,Secundaria_Completa,Operativo_Manual,Nivel_3,Nivel_4,0.0,0.0
41,Private,Divorced,Not-in-family,White,Female,40,<=50K,EEUU,Secundaria_Completa,Operativo_Manual,Nivel_3,Nivel_4,0.0,0.0
61,Self-emp-not-inc,Married-civ-spouse,Husband,White,Male,40,<=50K,EEUU,Tecnica_o_Universitaria_Incompleta,Operativo_Manual,Nivel_3,Nivel_4,0.0,0.0
64,Private,Married-civ-spouse,Husband,White,Male,45,>50K,EEUU,Maestría,Administrativo_Especializado,Nivel_3,Nivel_4,0.0,0.0
18,Private,Never-married,Own-child,White,Female,40,<=50K,EEUU,Secundaria_Completa,Servicios,Nivel_3,Nivel_4,0.0,0.0
34,Private,Married-civ-spouse,Husband,Black,Male,40,<=50K,EEUU,Secundaria_Completa,Operativo_Manual,Nivel_3,Nivel_4,0.0,0.0
36,Private,Separated,Not-in-family,White,Male,40,<=50K,EEUU,Tecnica_o_Universitaria_Incompleta,Operativo_Manual,Nivel_3,Nivel_4,0.0,0.0
80,Private,Divorced,Other-relative,White,Female,20,<=50K,EEUU,Secundaria_Completa,Administrativo_Especializado,Nivel_3,Nivel_4,0.0,0.0
24,Federal-gov,Never-married,Other-relative,Black,Male,40,<=50K,EEUU,Basica_Incompleta,Administrativo_Especializado,Nivel_3,Nivel_4,0.0,0.0
20,Private,Never-married,Unmarried,White,Male,35,<=50K,EEUU,Secundaria_Completa,Administrativo_Especializado,Nivel_3,Nivel_4,0.0,0.0
64,Private,Widowed,Not-in-family,White,Male,35,<=50K,EEUU,Tecnica_o_Universitaria_Incompleta,Administrativo_Especializado,Nivel_3,Nivel_4,7.764296006450518,0.0
21,Private,Never-married,Own-child,Black,Male,70,<=50K,EEUU,Secundaria_Completa,Servicios,Nivel_3,Nivel_4,0.0,0.0
52,Private,Married-civ-spouse,Husband,White,Male,60,<=50K,EEUU,Secundaria_Completa,Operativo_Manual,Nivel_3,Nivel_4,0.0,0.0
31,Private,Divorced,Not-in-family,White,Male,40,<=50K,EEUU,Basica_Incompleta,Operativo_Manual,Nivel_3,Nivel_4,0.0,0.0
66,Self-emp-inc,Married-civ-spouse,Husband,White,Male,20,<=50K,EEUU,Basica_Incompleta,Administrativo_Especializado,Nivel_3,Nivel_4,0.0,0.0
50,Federal-gov,Separated,Other-relative,Amer-Indian-Eskimo,Female,40,<=50K,EEUU,Secundaria_Completa,Administrativo_Especializado,Nivel_3,Nivel_4,0.0,0.0
62,Private,Married-civ-spouse,Husband,Black,Male,40,>50K,EEUU,Tecnica_o_Universitaria_Incompleta,Operativo_Manual,Nivel_3,Nivel_4,0.0,0.0
19,,Never-married,Own-child,Black,Male,10,<=50K,EEUU,Secundaria_Completa,,Nivel_3,Nivel_4,0.0,0.0
49,Private,Married-civ-spouse,Husband,White,Male,50,<=50K,EEUU,Basica_Incompleta,Operativo_Manual,Nivel_3,Nivel_4,0.0,0.0
33,Private,Married-civ-spouse,Husband,White,Male,40,<=50K,EEUU,Secundaria_Completa,Operativo_Manual,Nivel_3,Nivel_4,0.0,0.0
38,Local-gov,Married-civ-spouse,Husband,White,Male,40,>50K,EEUU,Secundaria_Completa,Operativo_Manual,Nivel_3,Nivel_4,0.0,0.0
20,Private,Never-married,Own-child,White,Female,30,<=50K,EEUU,Tecnica_o_Universitaria_Incompleta,Administrativo_Especializado,Nivel_3,Nivel_1,0.0,7.450079569807499
31,Local-gov,Married-civ-spouse,Husband,White,Male,55,>50K,EEUU,Secundaria_Completa,Servicios,Nivel_3,Nivel_4,0.0,0.0
41,Self-emp-not-inc,Married-civ-spouse,Husband,White,Male,45,>50K,EEUU,Tecnica_o_Universitaria_Incompleta,Operativo_Manual,Nivel_3,Nivel_4,0.0,0.0
22,Self-emp-not-inc,Never-married,Own-child,White,Female,50,<=50K,EEUU,Secundaria_Completa,Servicios,Nivel_3,Nivel_4,0.0,0.0
